pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
BSS Ne 127.9166667 43.96666667 7 11.3999996185303 25.1000003814697 1279.69995117188 27.7000007629395 -17.7999992370605 45.5 23.2000007629395 -11.8000001907349 22.1000003814697 -9.69999980926514 763 213 4 107.599998474121 500 20 500 20
GDS mixed 111.9166667 38.45 10.8999996185303 13.3999996185303 32 1072.30004882812 30 -11.8999996185303 41.9000015258789 23.7999992370605 -4.69999980926514 23.5 -2.90000009536743 488 126 2 100.599998474121 306 11 292 11
hanguo Ne 128.4 37.1 14.8999996185303 10.5 29.1000003814697 963.700012207031 32.0999984741211 -4.09999990463257 36.2000007629395 27.1000003814697 3.40000009536743 26.2999992370605 2.59999990463257 1452 367 32 85.0999984741211 801 115 801 119
HH Ne 127.8666667 50.4 5.80000019073486 11.5 21.1000003814697 1619.09997558594 31.1000003814697 -23.5 54.5999984741211 25.7000007629395 -14.1000003814697 24.2999992370605 -15.8000001907349 580 141 6 98.0999984741211 363 23 363 24
HM Ne 127.1 52.2 4 12.8999996185303 23.2999992370605 1603.5 30.7999992370605 -24.7999992370605 55.5999984741211 24.6000003814697 -19 22.8999996185303 -16.7000007629395 553 137 5 97.5999984741211 341 19 341 19
hybrid03 mixed 103.63 32.53 8.80000019073486 11.1999998092651 36.5999984741211 647.700012207031 23.7000007629395 -6.90000009536743 30.6000003814697 14.8999996185303 -0.800000011920929 16.6000003814697 0.600000023841858 679 115 4 75.4000015258789 312 18 281 18
hybrid13-15 mixed 100.26 28.68 7 12.6000003814697 46 556.700012207031 18.6000003814697 -8.80000019073486 27.3999996185303 13.6000003814697 0 13.5 0 675 152 3 90 378 17 378 17
JSZ Ne 127.3166667 43.25 8.89999961853027 11.6000003814697 24.5 1328.59997558594 29.6000003814697 -17.7999992370605 47.4000015258789 25.2000007629395 -11.6000003814697 24.2000007629395 -8.89999961853027 793 224 7 105.599998474121 512 28 512 28
KMC rot 103.3833333 25.46666667 18.8999996185303 10.8999996185303 47 466.799987792969 28.5 5.30000019073486 23.2000007629395 23.2999992370605 11.6999998092651 23.5 12.5 838 162 11 84.0999984741211 454 36 454 36
LHS Ne 124.8166667 44.78333333 10.1999998092651 10.8000001907349 22.8999996185303 1373 31.3999996185303 -15.6999998092651 47.0999984741211 27.2000007629395 -10.5 26.2000007629395 -7.80000019073486 599 212 2 125.099998474121 428 10 428 10
LiuJQ-MZL-2013-042+43 mixed 110.2974333 31.471 10.6000003814697 7.90000009536743 28.1000003814697 748.599975585938 24.2999992370605 -4 28.2999992370605 20.5 0.200000002980232 19.6000003814697 1.29999995231628 1439 236 24 64 631 84 631 84
LiuJQ-MZL-2013-082 mixed 111.8500556 33.94915 17.7000007629395 10.6999998092651 31.8999996185303 850.200012207031 33.4000015258789 0 33.4000015258789 28 5.59999990463257 28 6.80000019073486 789 161 8 72.1999969482422 394 35 359 35
LiuJQ-MZL-2013-099 mixed 110.9376 35.92536667 12.3999996185303 10.3999996185303 29.7999992370605 916.700012207031 28.8999996185303 -5.90000009536743 34.7999992370605 23.7999992370605 -0.5 23.3999996185303 0.699999988079071 638 141 3 90.5 375 15 334 15
LiuJQ-MZL-2013-115 mixed 112.0744 38.85555 7.09999990463257 12.3999996185303 31.2000007629395 1030.59997558594 25.2999992370605 -14.3999996185303 39.7000007629395 19.8999996185303 -7.59999990463257 19.2999992370605 -6.09999990463257 534 141 2 101.300003051758 331 13 326 13
LiuJQ-MZL-2013-117 mixed 111.2848333 38.21626667 9.19999980926514 12.1000003814697 30.2999992370605 1045.59997558594 27.6000003814697 -12.5 40.0999984741211 22 -5.90000009536743 21.5 -4.30000019073486 550 133 3 94.9000015258789 335 15 309 15
LiuJQ-MZL-2013-136 mixed 111.2645667 37.20483333 10.6000003814697 11.5 30.5 977.700012207031 28.1000003814697 -9.60000038146973 37.7000007629395 22.7999992370605 -3.5 22.2999992370605 -2 574 135 2 94.8000030517578 348 12 316 12
LiuJQ-MZL-2013-142 mixed 113.4846667 38.95088333 7.19999980926514 12.3999996185303 31.6000003814697 1020.09997558594 25 -14.3000001907349 39.2999992370605 19.7999992370605 -7.5 19.2000007629395 -5.90000009536743 600 177 4 104.900001525879 377 20 377 20
LiuJQ-MZL-2013-152 mixed 113.8048639 39.57789722 8.19999980926514 12.6999998092651 31.1000003814697 1071 26.8999996185303 -14 40.9000015258789 21.5 -7.19999980926514 20.7999992370605 -5.59999990463257 526 149 5 98.4000015258789 318 22 318 22
LiuJQ-MZL-2013-167 mixed 114.7267778 39.22044444 10.8000001907349 11.5 29.7999992370605 1027.69995117188 28.2999992370605 -10.1999998092651 38.5 23.5 -3.90000009536743 22.8999996185303 -2.5 572 181 2 113.599998474121 380 13 380 13
LiuJQ-MZL-2013-174 mixed 117.4806667 40.58663889 8.80000019073486 11 28.1000003814697 1071.40002441406 26.7000007629395 -12.3000001907349 39 22.2999992370605 -6.5 21.5 -4.90000009536743 679 229 3 125.099998474121 486 13 486 13
LiuJQ-MZL-2013-192 mixed 119.1591944 40.9085 12.6999998092651 12 29.2000007629395 1115.90002441406 31.1000003814697 -9.89999961853027 41 26.3999996185303 -3.40000009536743 25.7999992370605 -1.70000004768372 590 205 2 130.100006103516 431 8 431 8
LiuJQ-MZL-2013-197 mixed 119.9179167 41.17952778 13.3000001907349 12.1000003814697 28.8999996185303 1150.09997558594 31.8999996185303 -10 41.9000015258789 27.3999996185303 -3.5 26.7000007629395 -1.60000002384186 571 198 2 127.599998474121 411 8 411 8
LiuJQ-MZL-2013-203 mixed 121.5665 41.53786111 12.5 9.80000019073486 24.7999992370605 1133.80004882812 30.7000007629395 -8.89999961853027 39.5999984741211 26.7000007629395 -3.70000004768372 25.8999996185303 -2.09999990463257 657 224 2 125.300003051758 466 9 466 9
LiuJQ-MZL-2013-221 Ne 123.15125 40.99263889 12.3999996185303 9.19999980926514 23.2000007629395 1128.09997558594 30.6000003814697 -9.30000019073486 39.9000015258789 26.3999996185303 -4.30000019073486 25.6000003814697 -2.20000004768372 892 275 5 118.400001525879 608 25 608 25
LiuJQ-MZL-2013-238 Ne 124.38425 40.62366667 12.1000003814697 10.3000001907349 25.2000007629395 1112.90002441406 30.8999996185303 -10 40.9000015258789 26.2000007629395 -4.30000019073486 25.2999992370605 -2.20000004768372 1129 335 10 110.699996948242 734 45 734 45
LiuJQ-MZL-2013-247 Ne 126.5994722 41.94136111 9.19999980926514 12 25.7000007629395 1286 30.3999996185303 -16.3999996185303 46.7999992370605 25.6000003814697 -10.3000001907349 24.2999992370605 -7.69999980926514 979 272 11 104.099998474121 629 44 629 44
LiuJQ-MZL-2013-257 Ne 127.5297778 41.47919444 8.69999980926514 11.6999998092651 25.8999996185303 1241.80004882812 29.3999996185303 -15.8999996185303 45.2999992370605 24.6000003814697 -10.1000003814697 23.2000007629395 -7.69999980926514 856 218 12 95 522 46 522 46
LiuJQ-MZL-2013-264 Ne 128.1434167 41.57469444 6.09999990463257 11.8000001907349 26.5 1219.69995117188 26.6000003814697 -18.1000003814697 44.7000007629395 21.7999992370605 -12 20.3999996185303 -9.80000019073486 815 199 10 95 500 37 500 37
LiuJQ-MZL-2013-270 Ne 126.8848333 42.62916667 9 12.1000003814697 25.3999996185303 1300.80004882812 30.2000007629395 -17.3999996185303 47.5999984741211 25.6000003814697 -10.8999996185303 24.2000007629395 -8.19999980926514 897 249 12 103.300003051758 574 40 574 40
LiuJQ-MZL-2013-282 Ne 128.9276111 42.48758333 8.69999980926514 11.5 27.1000003814697 1163.80004882812 28.2999992370605 -14.1999998092651 42.5 23.7000007629395 -8.30000019073486 22.3999996185303 -6.40000009536743 727 174 6 99.0999984741211 453 25 453 25
LiuJQ-MZL-2013-298 Ne 129.0338889 43.90666667 7.90000009536743 11.1999998092651 24.6000003814697 1289.80004882812 29 -16.5 45.5 24.3999996185303 -11 23 -9 657 162 4 101.800003051758 413 17 413 17
