pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
LiuJQ-MZL-2013-327 Ne 127.1319444 45.38769444 7.40000009536743 11.3000001907349 22.7000007629395 1440.59997558594 29.7999992370605 -20.1000003814697 49.9000015258789 25.1000003814697 -14.1999998092651 24.2000007629395 -11.5 629 188 4 114 428 15 428 15
LiuJQ-MZL-2013-338 Ne 126.7770833 48.75094444 3.90000009536743 12 22.5 1585.80004882812 28.2000007629395 -25.2999992370605 53.5 23.2000007629395 -19.7000007629395 22.2999992370605 -17 563 172 4 111.5 376 15 376 15
LiuJQ-MZL-2013-342 Ne 127.6398333 49.46366667 3.90000009536743 12.5 23.2000007629395 1586 29 -25.1000003814697 54.0999984741211 23.3999996185303 -14.8999996185303 22.2000007629395 -16.7999992370605 576 156 5 100.800003051758 363 22 363 22
LiuJQ-MZL-2013-349A Ne 127.4135 50.16175 4.30000019073486 11.6000003814697 22.2999992370605 1538.69995117188 28.7999992370605 -23 51.7999992370605 23.5 -13.6000003814697 22.2000007629395 -15.6000003814697 586 152 6 98.5 363 25 363 25
LiuJQ-MZL-2013-357 Ne 126.5409722 49.518 2.40000009536743 12.5 24 1506.19995117188 26.7000007629395 -25.2000007629395 51.9000015258789 21.3999996185303 -19.1000003814697 20.2000007629395 -16.7999992370605 598 176 6 107.199996948242 388 19 388 19
LiuJQ-MZL-2013-361 Ne 124.1177778 50.43052778 2.70000004768372 14.6000003814697 26.3999996185303 1554 28.6000003814697 -26.6000003814697 55.2000007629395 22.2999992370605 -19.2000007629395 21.1000003814697 -17.1000003814697 521 154 3 110.5 347 11 347 11
LiuJQ-MZL-2013-398 Ne 118.1725556 42.10461111 8.5 12 27.2999992370605 1233.09997558594 29.3999996185303 -14.6000003814697 44 24.1000003814697 -6.5 22.8999996185303 -7.30000019073486 453 127 1 117.5 324 6 324 7
LiuJQ-MZL-2013-422 mixed 111.7 40.93136111 7.5 12.3999996185303 27.3999996185303 1228.30004882812 29.2999992370605 -16 45.2999992370605 23.6000003814697 -9.80000019073486 22 -8.19999980926514 314 99 2 118.599998474121 215 6 215 6
LiuJQ-MZL-2013-425 mixed 105.9248056 38.74583333 7.90000009536743 10.5 26.7999992370605 1072.69995117188 27.2999992370605 -11.8999996185303 39.2000007629395 20.8999996185303 -6.59999990463257 20.8999996185303 -5.59999990463257 268 67 1 96 162 4 157 4
LiuJQ-QTP-2013-102 rot 92.93527778 29.03555556 7.40000009536743 12.3999996185303 43.9000015258789 566.299987792969 19.7000007629395 -8.60000038146973 28.2999992370605 14.8000001907349 -0.699999988079071 14.1999998092651 0.300000011920929 377 101 1 111.900001525879 255 5 255 5
LiuJQ-QTP-2013-196 rot 92.58152778 28.59327778 6.59999990463257 14.8000001907349 49.0999984741211 561.799987792969 19.2000007629395 -11 30.2000007629395 13.8999996185303 -1.29999995231628 13.3999996185303 -0.400000005960464 305 83 1 112.800003051758 211 5 211 5
LiuJQ-QTP-2013-210 rot 97.47755556 28.78761111 10 10.3000001907349 42.7000007629395 506.299987792969 21.3999996185303 -2.59999990463257 24 16.2999992370605 3.90000009536743 16 3.70000004768372 967 199 8 85.5 546 29 490 34
LJ rot 100.3666667 27.41666667 10.1999998092651 11.3000001907349 45.9000015258789 508.200012207031 20.6000003814697 -4.09999990463257 24.7000007629395 16.2999992370605 3.5 16.1000003814697 3.70000004768372 712 139 7 74.4000015258789 355 30 355 33
LZQ-106 rot 102.3541667 27.69965 14.3999996185303 11.3000001907349 46.0999984741211 485 24.7999992370605 0.200000002980232 24.6000003814697 20.1000003814697 7.09999990463257 19.8999996185303 8 833 178 5 95.5999984741211 479 18 479 18
LZQ-117 rot 101.2521667 27.96751667 13.8999996185303 11.8000001907349 47.7999992370605 480.399993896484 24.2999992370605 -0.300000011920929 24.6000003814697 19.5 6.90000009536743 19.3999996185303 7.59999990463257 778 166 4 91 435 18 435 18
LZQ-81 rot 104.1082 26.73855 13.6999998092651 10.3999996185303 43 520.799987792969 24.2999992370605 0 24.2999992370605 19.8999996185303 5.80000019073486 19.6000003814697 6.80000019073486 867 166 9 85.8000030517578 458 27 458 27
LZQ-98 rot 102.8304167 27.15027778 13.8000001907349 10.5 44.5999984741211 487.899993896484 23.7999992370605 0.300000011920929 23.5 19.5 6.59999990463257 19.3999996185303 7.40000009536743 837 170 7 91 467 23 467 23
MaoKS-CX-2014-120 rot 101.75279 27.56695 12.8000001907349 11.1999998092651 47.2000007629395 472.100006103516 22.7999992370605 -1 23.7999992370605 18.2999992370605 5.90000009536743 18.2000007629395 6.69999980926514 810 171 4 92.4000015258789 456 17 456 17
MaoKS-CX-2014-188 rot 96.6905 29.83564 4.59999990463257 12.1000003814697 43.0999984741211 593 17.7999992370605 -10.3000001907349 28.1000003814697 12 -3.40000009536743 11.6999998092651 -2.70000004768372 669 145 4 90.1999969482422 387 17 351 17
MaoKS-CX-2014-198 mixed 98.31017 29.56415 8.39999961853027 11.8999996185303 43.5999984741211 575.900024414062 20.7999992370605 -6.40000009536743 27.2000007629395 15.5 1.10000002384186 15.1999998092651 1.29999995231628 686 142 4 85.8000030517578 381 19 381 19
