pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
LiuJQ-MZL-2013-042+43 mixed 110.2974333 31.471 9.60000038146973 8.60000038146973 31 753.200012207031 23.7999992370605 -3.90000009536743 27.7000007629395 19.8999996185303 0.200000002980232 18.8999996185303 0.5 2002 338 23 74.3000030517578 999 90 999 90
LiuJQ-MZL-2013-082 mixed 111.8500556 33.94915 16.8999996185303 11.5 34.2999992370605 877.400024414062 33.4000015258789 -0.200000002980232 33.5999984741211 28.6000003814697 5.69999980926514 27.7000007629395 6 1074 235 7 85.3000030517578 579 31 579 31
LiuJQ-MZL-2013-099 mixed 110.9376 35.92536667 11.6000003814697 11.5 33 938.599975585938 29.5 -5.40000009536743 34.9000015258789 23.7999992370605 -0.200000002980232 23 0.100000001490116 789 188 3 100.699996948242 488 14 472 14
LiuJQ-MZL-2013-115 mixed 112.0744 38.85555 5.90000009536743 13.1999998092651 34.0999984741211 1037.90002441406 25.2999992370605 -13.3999996185303 38.7000007629395 19.1000003814697 -7.30000019073486 18.2999992370605 -7 713 210 2 117 484 12 484 12
LiuJQ-MZL-2013-117 mixed 111.2848333 38.21626667 8.10000038146973 13.1000003814697 33.5999984741211 1053.5 27.5 -11.5 39 21.1000003814697 -5.59999990463257 20.6000003814697 -5.09999990463257 715 201 3 112.5 472 12 462 12
LiuJQ-MZL-2013-136 mixed 111.2645667 37.20483333 9.69999980926514 12.6000003814697 34 987.099975585938 28.3999996185303 -8.60000038146973 37 22.2000007629395 -3.09999990463257 21.5 -2.59999990463257 740 200 2 110.199996948242 483 9 473 9
LiuJQ-MZL-2013-142 mixed 113.4846667 38.95088333 6.19999980926514 13.1999998092651 33.7999992370605 1039.59997558594 25.5 -13.5 39 19.1000003814697 -7.19999980926514 18.6000003814697 -6.69999980926514 774 247 4 117.800003051758 529 18 529 18
LiuJQ-MZL-2013-152 mixed 113.8048639 39.57789722 7.09999990463257 13.3999996185303 33.0999984741211 1087.5 27 -13.3999996185303 40.4000015258789 20.6000003814697 -7.09999990463257 20 -6.5 686 215 5 114 460 20 460 20
LiuJQ-MZL-2013-167 mixed 114.7267778 39.22044444 9.89999961853027 12 31.3999996185303 1048.30004882812 28.7000007629395 -9.5 38.2000007629395 22.7000007629395 -3.90000009536743 22.2000007629395 -3.20000004768372 771 261 2 125.300003051758 553 11 553 11
LiuJQ-MZL-2013-174 mixed 117.4806667 40.58663889 7.5 11.6000003814697 29.8999996185303 1077.09997558594 26.5 -12.1000003814697 38.5999984741211 21 -6.80000019073486 20.2000007629395 -6 926 321 3 130.699996948242 689 12 689 12
LiuJQ-MZL-2013-192 mixed 119.1591944 40.9085 11.3000001907349 12.6999998092651 31 1108.40002441406 31.1000003814697 -9.89999961853027 41 25 -3.79999995231628 24.2999992370605 -2.79999995231628 830 276 2 131.5 625 8 625 8
LiuJQ-MZL-2013-197 mixed 119.9179167 41.17952778 11.8000001907349 12.8999996185303 30.5 1152.40002441406 31.8999996185303 -10.3000001907349 42.2000007629395 25.8999996185303 -4 25.2000007629395 -2.90000009536743 790 259 2 128.199996948242 585 8 585 8
LiuJQ-MZL-2013-203 mixed 121.5665 41.53786111 11.1000003814697 10.6000003814697 26.2999992370605 1163.30004882812 30.7999992370605 -9.5 40.2999992370605 25.3999996185303 -4.80000019073486 24.7000007629395 -3.70000004768372 868 262 2 122.099998474121 618 8 618 8
LiuJQ-MZL-2013-221 Ne 123.15125 40.99263889 11 10 24.5 1159.30004882812 30.6000003814697 -10.1000003814697 40.7000007629395 25.2999992370605 -5.40000009536743 24.6000003814697 -3.79999995231628 1196 328 6 116.900001525879 816 22 816 22
LiuJQ-MZL-2013-238 Ne 124.38425 40.62366667 10.6999998092651 11 26.5 1142.19995117188 30.5 -11.1999998092651 41.7000007629395 25.1000003814697 -5.59999990463257 24.2000007629395 -3.90000009536743 1534 415 10 114.099998474121 1029 39 1029 39
LiuJQ-MZL-2013-247 Ne 126.5994722 41.94136111 8.10000038146973 12.8999996185303 27.1000003814697 1293.69995117188 30 -17.5 47.5 24.3999996185303 -11 23.2999992370605 -8.89999961853027 1291 343 10 107.400001525879 848 38 848 38
LiuJQ-MZL-2013-257 Ne 127.5297778 41.47919444 7.5 12.6000003814697 27.7000007629395 1240.69995117188 28.8999996185303 -16.6000003814697 45.5 23.2999992370605 -10.5 22.1000003814697 -8.69999980926514 1198 322 11 106.5 784 40 784 40
LiuJQ-MZL-2013-264 Ne 128.1434167 41.57469444 4.90000009536743 12.6000003814697 27.7999992370605 1221.19995117188 26.3999996185303 -18.7000007629395 45.0999984741211 20.3999996185303 -12.3999996185303 19.2000007629395 -10.8999996185303 1131 300 10 106.699996948242 746 35 746 35
LiuJQ-MZL-2013-270 Ne 126.8848333 42.62916667 7.90000009536743 12.8000001907349 26.5 1315.30004882812 29.7999992370605 -18.6000003814697 48.4000015258789 24.3999996185303 -11.8000001907349 23.2000007629395 -9.5 1144 293 11 106.900001525879 754 36 754 36
LiuJQ-MZL-2013-282 Ne 128.9276111 42.48758333 7.5 12.1999998092651 28.2000007629395 1167.69995117188 28.2000007629395 -15 43.2000007629395 22.2000007629395 -9 21.1000003814697 -7.59999990463257 942 256 6 107.699996948242 621 24 621 24
LiuJQ-MZL-2013-298 Ne 129.0338889 43.90666667 6.69999980926514 11.8000001907349 25.5 1306.90002441406 28.5 -17.8999996185303 46.4000015258789 23 -12 21.7999992370605 -10.3999996185303 831 219 4 109.900001525879 561 16 561 16
LiuJQ-MZL-2013-313 Ne 129.7575 46.71594444 6.59999990463257 11.6000003814697 22.8999996185303 1464.80004882812 30.2999992370605 -20.2999992370605 50.5999984741211 25.2000007629395 -15 23.7000007629395 -12.6999998092651 785 202 5 106.199996948242 519 21 519 21
LiuJQ-MZL-2013-327 Ne 127.1319444 45.38769444 7.80000019073486 11.6999998092651 23.2999992370605 1439.90002441406 30.7000007629395 -19.7000007629395 50.4000015258789 25.5 -13.6000003814697 24.3999996185303 -11.3000001907349 794 225 4 114.800003051758 557 16 557 16
LiuJQ-MZL-2013-338 Ne 126.7770833 48.75094444 4.19999980926514 12.3000001907349 22.5 1583.09997558594 29.3999996185303 -25.2000007629395 54.5999984741211 24.1000003814697 -19.1000003814697 22.7000007629395 -16.7000007629395 697 202 4 111.5 469 16 469 16
LiuJQ-MZL-2013-342 Ne 127.6398333 49.46366667 4.30000019073486 12.8000001907349 23 1592.69995117188 30.6000003814697 -25.2000007629395 55.7999992370605 24.6000003814697 -15.1999998092651 22.7999992370605 -16.6000003814697 731 191 5 103 467 23 467 23
LiuJQ-MZL-2013-349A Ne 127.4135 50.16175 4.59999990463257 11.8999996185303 22.1000003814697 1550.30004882812 30.7000007629395 -23 53.7000007629395 24.8999996185303 -17.3999996185303 22.8999996185303 -15.3999996185303 767 197 6 101.400001525879 485 26 485 26
LiuJQ-MZL-2013-357 Ne 126.5409722 49.518 2.70000004768372 12.8000001907349 23.8999996185303 1511.09997558594 28.3999996185303 -25 53.4000015258789 22.6000003814697 -18.3999996185303 20.7000007629395 -16.6000003814697 779 223 6 109.099998474121 516 20 516 20
LiuJQ-MZL-2013-361 Ne 124.1177778 50.43052778 3 14.8999996185303 26.3999996185303 1553.30004882812 30.7000007629395 -25.8999996185303 56.5999984741211 23.7000007629395 -18.2000007629395 21.7000007629395 -16.7000007629395 735 233 3 119.300003051758 516 13 516 13
LiuJQ-MZL-2013-398 Ne 118.1725556 42.10461111 8.60000038146973 12.5 29.7999992370605 1185.80004882812 29.2999992370605 -12.6999998092651 42 23.6000003814697 -5.40000009536743 22.5 -6.40000009536743 662 229 1 130.699996948242 499 7 499 7
LiuJQ-MZL-2013-422 mixed 111.7 40.93136111 7.69999980926514 12.6000003814697 29.7999992370605 1212.09997558594 28.8999996185303 -13.5 42.4000015258789 22.7000007629395 -8.19999980926514 22.2999992370605 -7.5 386 114 2 122.099998474121 273 6 266 6
LiuJQ-MZL-2013-425 mixed 105.9248056 38.74583333 7.80000019073486 11.1999998092651 29.5 1057.19995117188 27.3999996185303 -10.6000003814697 38 21 -5.5 20.7000007629395 -5.30000019073486 320 82 1 104.5 204 4 200 4
LiuJQ-QTP-2013-102 rot 92.93527778 29.03555556 6.90000009536743 13 44 611 20 -9.60000038146973 29.6000003814697 14.6999998092651 -2.20000004768372 14.1000003814697 -1 527 157 1 116.900001525879 353 6 353 6
LiuJQ-QTP-2013-196 rot 92.58152778 28.59327778 6 15.6000003814697 48.7999992370605 608.700012207031 20.1000003814697 -11.8999996185303 32 13.6999998092651 -2.70000004768372 13.3000001907349 -1.70000004768372 436 136 1 117.5 295 6 295 6
LiuJQ-QTP-2013-210 rot 97.47755556 28.78761111 9.60000038146973 10.8000001907349 43.9000015258789 536.5 21.3999996185303 -3.09999990463257 24.5 16.3999996185303 3.70000004768372 15.8999996185303 2.79999995231628 1528 345 12 85.0999984741211 840 45 840 63
LJ rot 100.3666667 27.41666667 9.60000038146973 11.3999996185303 46 520 20.2999992370605 -4.5 24.7999992370605 16.2999992370605 3.09999990463257 15.8999996185303 3.20000004768372 1144 230 10 77.9000015258789 597 41 597 51
LZQ-106 rot 102.3541667 27.69965 13.3000001907349 11.8999996185303 45.4000015258789 524.099975585938 24.7000007629395 -1.5 26.2000007629395 20.2000007629395 5.40000009536743 19.5 6.5 1326 271 8 94.6999969482422 775 26 775 26
LZQ-117 rot 101.2521667 27.96751667 13 12.1999998092651 46.7000007629395 514.700012207031 24.2000007629395 -1.89999997615814 26.1000003814697 19.5 5.40000009536743 19.1000003814697 6.40000009536743 1208 241 6 91.8000030517578 697 26 697 26
LZQ-81 rot 104.1082 26.73855 12.8999996185303 10.8000001907349 42.7000007629395 539.900024414062 24.5 -0.699999988079071 25.2000007629395 20.1000003814697 4.80000019073486 19.2999992370605 5.80000019073486 1409 287 12 91.3000030517578 794 39 794 39
LZQ-98 rot 102.8304167 27.15027778 12.6999998092651 10.8999996185303 43.7999992370605 518.5 23.7000007629395 -1.20000004768372 24.8999996185303 19.6000003814697 5 18.8999996185303 6.09999990463257 1374 279 10 92.6999969482422 792 34 792 34
MaoKS-CX-2014-120 rot 101.75279 27.56695 11.8999996185303 11.6999998092651 46.0999984741211 507.200012207031 22.7000007629395 -2.59999990463257 25.2999992370605 18.3999996185303 4.30000019073486 17.7999992370605 5.40000009536743 1284 258 7 92.1999969482422 740 26 740 26
MaoKS-CX-2014-188 rot 96.6905 29.83564 4.09999990463257 12.6999998092651 42.5 634.200012207031 17.8999996185303 -12.1000003814697 30 11.8999996185303 -2.5 11.5 -3.79999995231628 973 224 7 90.9000015258789 552 26 552 28
MaoKS-CX-2014-198 mixed 98.31017 29.56415 8.30000019073486 12.3000001907349 43.2000007629395 594.200012207031 21.3999996185303 -7.09999990463257 28.5 15.6999998092651 1.89999997615814 15.3000001907349 0.899999976158142 978 239 5 91.1999969482422 559 24 559 27
MaoKS-CX-2014-204 mixed 98.74905 29.71997 6.09999990463257 12.6000003814697 42.9000015258789 606.900024414062 19.3999996185303 -10 29.3999996185303 13.6999998092651 -2.70000004768372 13.1999998092651 -1.5 926 233 4 95.1999969482422 544 20 544 20
MaoKS-CX-2014-222 mixed 100.2448611 28.64525 6.09999990463257 12.8999996185303 45.0999984741211 568.299987792969 18.5 -10 28.5 13.3000001907349 -0.5 12.8999996185303 -1 1020 227 4 91.6999969482422 589 20 589 21
MaoKS-CX-2014-234 mixed 99.75702 28.98162 8.19999980926514 12.6999998092651 44.2000007629395 588 21 -7.69999980926514 28.7000007629395 15.6000003814697 1.29999995231628 15.1999998092651 0.800000011920929 949 226 4 92.4000015258789 551 21 551 22
MaoKS-CX-2014-253 rot 99.0575 27.65932 12.6999998092651 10.8999996185303 44.5999984741211 541 23.7999992370605 -0.699999988079071 24.5 19.6000003814697 6.5 19.1000003814697 6.09999990463257 1436 291 15 70.4000015258789 683 61 683 103
MaoKS-CX-2014-32 mixed 102.0293 31.99135 10.6999998092651 14.3999996185303 44.7999992370605 622.5 25.7999992370605 -6.40000009536743 32.2000007629395 17.1000003814697 1.5 18.2000007629395 2.70000004768372 961 190 4 87 470 16 470 16
MaoKS-CX-2014-44 mixed 102.1624694 31.21655556 11 12.8999996185303 42.2999992370605 630.599975585938 25.6000003814697 -5 30.6000003814697 17.3999996185303 1.70000004768372 18.6000003814697 2.90000009536743 899 187 3 87.4000015258789 451 14 439 14
MaoKS-CX-2014-67 mixed 102.7278889 30.7982 10 12.3000001907349 42.7000007629395 604 24.1000003814697 -4.69999980926514 28.7999992370605 16.1000003814697 1.60000002384186 17.3999996185303 2.40000009536743 999 200 6 82.4000015258789 494 24 473 24
MaoKS-CX-2014-99 mixed 101.5003806 29.71361944 7.90000009536743 13.8999996185303 45 607.099975585938 21.5 -9.30000019073486 30.7999992370605 15.8999996185303 -1.10000002384186 15.1999998092651 0.300000011920929 1074 222 1 97.5999984741211 617 8 617 8
pda2 mixed 102.91 34.176 4.69999980926514 12.3999996185303 37.4000015258789 702.200012207031 20.7999992370605 -12.3000001907349 33.0999984741211 14 -5.40000009536743 13.3000001907349 -4.19999980926514 926 165 2 87.1999969482422 476 14 467 14
pda4 mixed 107.324 34.276 14.3999996185303 9 28.2000007629395 871 31.3999996185303 -0.600000023841858 32 26 3.59999990463257 25.3999996185303 3.90000009536743 924 174 5 79.9000015258789 497 24 420 24
pro13 rot 103.293 25.368 16.7000007629395 11.5 47.7000007629395 485.799987792969 26.8999996185303 2.70000004768372 24.2000007629395 22.2999992370605 9.39999961853027 22 10.1999998092651 1391 284 13 91.5999984741211 813 49 813 49
pro14 mixed 99.578 29.138 8.89999961853027 12.3999996185303 43.2000007629395 599 22 -6.69999980926514 28.7000007629395 16.2999992370605 2 15.8999996185303 1.29999995231628 931 227 4 93.0999984741211 542 21 542 21
pro9 mixed 98.557 31.767 8 14.6999998092651 43.9000015258789 627.299987792969 23.2000007629395 -10.1999998092651 33.4000015258789 16.2000007629395 0.300000011920929 15.3999996185303 -0.100000001490116 846 180 5 99.9000015258789 507 17 507 18
SS Ne 124.4666667 44.13333333 9.39999961853027 11.3000001907349 24 1364.40002441406 31.2000007629395 -15.8000001907349 47 26.3999996185303 -10.6000003814697 25.2999992370605 -8.39999961853027 726 225 2 122 530 10 530 10
SYS Ne 131.25 47.06666667 7.40000009536743 11 21.7999992370605 1471.40002441406 31.2999992370605 -19.2999992370605 50.5999984741211 26.1000003814697 -14.3000001907349 24.3999996185303 -12.1000003814697 737 178 5 99.0999984741211 463 21 463 21
xls mixed 103.8333333 35.63333333 9.60000038146973 12.5 33.0999984741211 922.900024414062 28.8999996185303 -8.89999961853027 37.7999992370605 21.1000003814697 -3.40000009536743 20.7999992370605 -2.20000004768372 598 132 1 91.0999984741211 332 6 313 6
ZLP20-02 rot 102.2791472 28.80625556 13.1000003814697 11.6000003814697 42.4000015258789 563.099975585938 25.8999996185303 -1.39999997615814 27.2999992370605 20.7999992370605 4.80000019073486 20 5.90000009536743 1338 270 5 93.5 762 21 762 21
ZLP20-03 rot 101.2531028 25.84286111 17.7000007629395 11.3000001907349 46.7000007629395 465.5 27.7000007629395 3.40000009536743 24.2999992370605 23.1000003814697 10.5 22.7999992370605 11.5 1146 251 13 87.0999984741211 646 47 646 47
ZLP20-04 rot 100.2423333 25.55144722 17.1000003814697 10.5 46.4000015258789 448.700012207031 26.5 3.90000009536743 22.6000003814697 22.3999996185303 10.8000001907349 22.1000003814697 11.1000003814697 1259 249 16 75.4000015258789 650 70 650 73
ZLP20-07 rot 99.34420833 27.13961111 14 11.3999996185303 45.5 532.5 25 -0.100000001490116 25.1000003814697 20.8999996185303 7.59999990463257 20.3999996185303 7.40000009536743 1391 257 16 66.3000030517578 623 68 623 118
ZLP20-08 rot 95.96082778 29.76238889 6 11 40.2999992370605 599.099975585938 19 -8.39999961853027 27.3999996185303 13.6999998092651 -0.400000005960464 13.1000003814697 -1.60000002384186 1088 237 8 89.5999984741211 605 30 605 33
ZLP20-09 mixed 98.88611111 28.466775 7.40000009536743 11.3000001907349 44.5 557 19.3999996185303 -5.90000009536743 25.2999992370605 14.5 1.39999997615814 14.1000003814697 0.5 980 219 10 75.5999984741211 484 41 484 49
ZLP20-10 mixed 97.17984167 29.31905278 4.69999980926514 11.8999996185303 42.2999992370605 610.900024414062 17.7999992370605 -10.3999996185303 28.2000007629395 12.3999996185303 -1.60000002384186 11.8999996185303 -2.90000009536743 1089 246 9 85.0999984741211 596 37 596 43
ZLP20-15 rot 93.93111111 29.17615 11.1000003814697 12.6000003814697 45.2999992370605 571.700012207031 23.8999996185303 -3.90000009536743 27.7999992370605 18.2999992370605 3.90000009536743 17.7999992370605 3.59999990463257 901 204 3 98.0999984741211 518 13 518 13
ZLP20-16 rot 93.01297222 30.00454722 4.5 12.5 39.0999984741211 668.599975585938 19 -12.8999996185303 31.8999996185303 13 -4.09999990463257 12.1999998092651 -4.40000009536743 744 178 5 103.900001525879 464 16 464 18
ZLP20-17 rot 94.89555556 29.507925 9.80000019073486 11 41.4000015258789 586.900024414062 22.2999992370605 -4.40000009536743 26.7000007629395 17.1000003814697 2.90000009536743 16.7000007629395 2.20000004768372 1063 223 3 92.6999969482422 584 16 584 16
ZLP20-21 mixed 97.22922222 31.205525 7.30000019073486 14.1000003814697 42.4000015258789 656 22.3999996185303 -10.8000001907349 33.2000007629395 15.6000003814697 -0.300000011920929 14.8999996185303 -1.10000002384186 801 186 4 100.400001525879 487 16 487 17
ZLP20-23 mixed 101.2234167 30.89185556 7.59999990463257 14.6000003814697 44 643.5 22.3999996185303 -10.8999996185303 33.2999992370605 15.8999996185303 -2.20000004768372 15.1999998092651 -0.600000023841858 934 193 2 98.3000030517578 530 10 530 10
ZLP20-24 mixed 101.9578889 30.01171389 8.60000038146973 12.6999998092651 41.9000015258789 621 22.7000007629395 -7.59999990463257 30.2999992370605 17 -0.5 16.1000003814697 0.699999988079071 1081 226 4 92.4000015258789 587 16 587 16
ZXX2020-HZ-SY mixed 107.088221 32.755226 14 8.39999961853027 29.2999992370605 784.400024414062 29.3999996185303 0.699999988079071 28.7000007629395 24.7999992370605 4.40000009536743 23.8999996185303 4.5 1303 244 8 80.1999969482422 679 35 627 35
