pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
LiuJQ-MZL-2013-115 mixed 112.0744 38.85555 5.40000009536743 13.1000003814697 33.2999992370605 1044.40002441406 25 -14.3999996185303 39.4000015258789 19.1000003814697 -8.10000038146973 17.7999992370605 -7.5 652 188 2 117.400001525879 445 12 445 12
LiuJQ-MZL-2013-117 mixed 111.2848333 38.21626667 7.5 13 32.5999984741211 1059 27.2999992370605 -12.5 39.7999992370605 20.2000007629395 -6.5 20.1000003814697 -5.69999980926514 666 181 3 111.300003051758 435 13 431 13
LiuJQ-MZL-2013-136 mixed 111.2645667 37.20483333 9.10000038146973 12.3999996185303 33.2000007629395 994.299987792969 28 -9.5 37.5 22.1000003814697 -3.90000009536743 21 -3.20000004768372 711 192 2 108.900001525879 461 10 461 10
LiuJQ-MZL-2013-142 mixed 113.4846667 38.95088333 5.69999980926514 13.1000003814697 33.0999984741211 1052.09997558594 25.2999992370605 -14.3999996185303 39.7000007629395 19.5 -8 18.2000007629395 -7.30000019073486 702 220 4 117.400001525879 480 18 480 18
LiuJQ-MZL-2013-152 mixed 113.8048639 39.57789722 6.59999990463257 13.3000001907349 32.2999992370605 1099.69995117188 26.8999996185303 -14.3000001907349 41.2000007629395 21 -8 19.7000007629395 -7.09999990463257 618 199 5 114.900001525879 417 20 417 20
LiuJQ-MZL-2013-167 mixed 114.7267778 39.22044444 9.39999961853027 12 30.7000007629395 1066.90002441406 28.7999992370605 -10.5 39.2999992370605 23.2999992370605 -4.69999980926514 21.8999996185303 -4 689 238 2 127.699996948242 501 11 501 11
LiuJQ-MZL-2013-174 mixed 117.4806667 40.58663889 7.09999990463257 11.6000003814697 29.3999996185303 1096.5 26.5 -12.8999996185303 39.4000015258789 21.3999996185303 -7.40000009536743 20.1000003814697 -6.5 829 278 3 130.800003051758 621 12 621 12
LiuJQ-MZL-2013-192 mixed 119.1591944 40.9085 10.8999996185303 12.6000003814697 30.7000007629395 1124.5 30.6000003814697 -10.3999996185303 41 25.3999996185303 -4.30000019073486 24.2000007629395 -3.09999990463257 764 268 2 136 576 7 576 7
LiuJQ-MZL-2013-197 mixed 119.9179167 41.17952778 11.5 12.6999998092651 30.2000007629395 1164.5 31.5 -10.6999998092651 42.2000007629395 26.3999996185303 -4.5 25.2000007629395 -3.20000004768372 736 261 2 134.100006103516 549 7 549 7
LiuJQ-MZL-2013-203 mixed 121.5665 41.53786111 10.8000001907349 10.5 26.1000003814697 1168.40002441406 30.2000007629395 -9.89999961853027 40.0999984741211 25.8999996185303 -5.19999980926514 24.6000003814697 -3.79999995231628 813 256 2 124.199996948242 579 7 579 7
LiuJQ-MZL-2013-221 Ne 123.15125 40.99263889 10.6999998092651 9.89999961853027 24.5 1158.40002441406 29.8999996185303 -10.3999996185303 40.2999992370605 25.5 -5.69999980926514 24.3999996185303 -3.79999995231628 1105 328 5 116.400001525879 745 20 745 20
LiuJQ-MZL-2013-238 Ne 124.38425 40.62366667 10.3999996185303 10.8999996185303 26.6000003814697 1136.69995117188 29.8999996185303 -11.3000001907349 41.2000007629395 25.1000003814697 -5.90000009536743 23.8999996185303 -4 1398 387 10 109.199996948242 917 38 917 38
LiuJQ-MZL-2013-247 Ne 126.5994722 41.94136111 7.59999990463257 12.8000001907349 26.6000003814697 1283.90002441406 30.2999992370605 -17.7000007629395 48 24.6000003814697 -11.3999996185303 22.8999996185303 -9 1195 320 10 101.599998474121 756 37 756 37
LiuJQ-MZL-2013-257 Ne 127.5297778 41.47919444 7.09999990463257 12.5 27.2000007629395 1232.40002441406 29.1000003814697 -16.7999992370605 45.9000015258789 23.3999996185303 -10.8000001907349 21.7000007629395 -8.80000019073486 1078 267 11 97.3000030517578 671 40 671 40
LiuJQ-MZL-2013-264 Ne 128.1434167 41.57469444 4.5 12.5 27.7000007629395 1213.30004882812 26.2000007629395 -19 45.2000007629395 20.6000003814697 -12.8000001907349 18.8999996185303 -11 1024 252 10 97.1999969482422 638 35 638 35
LiuJQ-MZL-2013-270 Ne 126.8848333 42.62916667 7.40000009536743 12.6999998092651 25.8999996185303 1303 30.1000003814697 -19 49.0999984741211 24.6000003814697 -12.1999998092651 22.7000007629395 -9.60000038146973 1087 302 11 102.300003051758 685 36 685 36
LiuJQ-MZL-2013-282 Ne 128.9276111 42.48758333 7 12.1000003814697 28.1000003814697 1160.69995117188 27.6000003814697 -15.5 43.0999984741211 22.2999992370605 -9.60000038146973 20.7000007629395 -7.80000019073486 896 224 6 99.8000030517578 556 23 556 23
LiuJQ-MZL-2013-298 Ne 129.0338889 43.90666667 6.09999990463257 11.8000001907349 25.1000003814697 1289.5 28.5 -18.5 47 23 -12.6000003814697 21.2000007629395 -10.6000003814697 843 221 3 105.099998474121 543 15 543 15
LiuJQ-MZL-2013-313 Ne 129.7575 46.71594444 6 11.6000003814697 22.7999992370605 1432.80004882812 30 -20.7999992370605 50.7999992370605 24.6000003814697 -15.3999996185303 22.6000003814697 -12.8000001907349 820 195 4 105 536 18 536 18
LiuJQ-MZL-2013-327 Ne 127.1319444 45.38769444 7.09999990463257 11.6999998092651 22.8999996185303 1411.69995117188 30.7999992370605 -20.2999992370605 51.0999984741211 25.2999992370605 -14.1999998092651 23.6000003814697 -11.3000001907349 818 229 3 113.199996948242 559 14 559 14
LiuJQ-MZL-2013-338 Ne 126.7770833 48.75094444 3.59999990463257 12.1999998092651 22.5 1537.59997558594 29 -25.2000007629395 54.2000007629395 23.6000003814697 -19.2000007629395 21.5 -16.7000007629395 722 179 4 108.300003051758 475 16 475 16
LiuJQ-MZL-2013-342 Ne 127.6398333 49.46366667 3.70000004768372 12.6999998092651 23.1000003814697 1547.90002441406 30.1000003814697 -25.1000003814697 55.2000007629395 23.8999996185303 -16.1000003814697 21.6000003814697 -16.7000007629395 757 181 4 101 472 21 472 22
LiuJQ-MZL-2013-349A Ne 127.4135 50.16175 4 11.8000001907349 22.1000003814697 1509.19995117188 30.2000007629395 -23 53.2000007629395 24.2000007629395 -15 21.7000007629395 -15.6000003814697 777 191 5 101.300003051758 486 24 486 25
LiuJQ-MZL-2013-357 Ne 126.5409722 49.518 2.09999990463257 12.6999998092651 23.8999996185303 1465 27.8999996185303 -25 52.9000015258789 21.8999996185303 -18.5 19.5 -16.7000007629395 786 193 5 106.300003051758 510 19 510 19
LiuJQ-MZL-2013-361 Ne 124.1177778 50.43052778 2.40000009536743 14.8000001907349 26.3999996185303 1505.09997558594 30.1000003814697 -26 56.0999984741211 23 -18.2999992370605 20.3999996185303 -16.8999996185303 687 199 3 115.199996948242 472 12 472 12
LiuJQ-MZL-2013-398 Ne 118.1725556 42.10461111 8.19999980926514 12.3999996185303 29.2999992370605 1187.40002441406 29.3999996185303 -12.8999996185303 42.2999992370605 23.7999992370605 -5.59999990463257 22.2999992370605 -6.69999980926514 621 197 1 126.300003051758 463 7 463 7
LiuJQ-MZL-2013-422 mixed 111.7 40.93136111 7.30000019073486 12.6000003814697 29.2000007629395 1202.90002441406 28.8999996185303 -14.3000001907349 43.2000007629395 23.1000003814697 -8.89999961853027 21.7000007629395 -7.80000019073486 372 114 2 122.699996948242 263 6 263 6
LiuJQ-MZL-2013-425 mixed 105.9248056 38.74583333 7.30000019073486 11.1000003814697 29.1000003814697 1063.80004882812 26.6000003814697 -11.5 38.0999984741211 20.2000007629395 -6.40000009536743 20.1000003814697 -5.90000009536743 308 83 1 106.400001525879 198 4 197 4
LiuJQ-QTP-2013-102 rot 92.93527778 29.03555556 6.80000019073486 13.1999998092651 45.2000007629395 595.599975585938 19.7999992370605 -9.30000019073486 29.1000003814697 14.3000001907349 -1.70000004768372 13.8000001907349 -0.800000011920929 494 139 1 114.300003051758 329 6 329 6
LiuJQ-QTP-2013-196 rot 92.58152778 28.59327778 5.80000019073486 15.6999998092651 48.7999992370605 597.099975585938 20.1000003814697 -12.1000003814697 32.2000007629395 13.3999996185303 -2.29999995231628 12.8999996185303 -1.60000002384186 401 118 1 114.599998474121 271 6 271 6
LiuJQ-QTP-2013-210 rot 97.47755556 28.78761111 9.30000019073486 10.6000003814697 42.5999984741211 542.299987792969 21 -3.79999995231628 24.7999992370605 16.2000007629395 3 15.6999998092651 2.5 1568 334 12 85.8000030517578 882 47 882 57
LJ rot 100.3666667 27.41666667 9.39999961853027 11.3999996185303 45.5 522.900024414062 20 -5 25 15.8999996185303 2.59999990463257 15.6000003814697 2.79999995231628 1197 232 9 77.1999969482422 619 44 619 44
LZQ-106 rot 102.3541667 27.69965 13.1000003814697 11.6999998092651 45.4000015258789 518 23.8999996185303 -1.89999997615814 25.7999992370605 19.6000003814697 5.09999990463257 19.2000007629395 6.40000009536743 1413 364 7 103.199996948242 865 23 865 23
LZQ-117 rot 101.2521667 27.96751667 12.8000001907349 12.1000003814697 46.5 517 23.8999996185303 -2.20000004768372 26.1000003814697 19 5.09999990463257 18.7999992370605 6.19999980926514 1273 289 6 96.0999984741211 754 23 754 23
LZQ-81 rot 104.1082 26.73855 12.6000003814697 10.5 42.4000015258789 533.700012207031 23.6000003814697 -1.10000002384186 24.7000007629395 19.3999996185303 4.40000009536743 19 5.80000019073486 1477 328 11 93.9000015258789 829 34 829 34
LZQ-98 rot 102.8304167 27.15027778 12.5 10.6999998092651 44 510.100006103516 22.7999992370605 -1.60000002384186 24.3999996185303 18.8999996185303 4.80000019073486 18.5 6 1460 362 9 99.9000015258789 869 29 869 29
MaoKS-CX-2014-120 rot 101.75279 27.56695 11.6999998092651 11.6000003814697 46.5 501.899993896484 22 -2.90000009536743 24.8999996185303 17.7999992370605 4.09999990463257 17.5 5.30000019073486 1361 326 6 98.4000015258789 813 22 813 22
MaoKS-CX-2014-188 rot 96.6905 29.83564 3.79999995231628 12.8000001907349 42.5 645.200012207031 17.5 -12.5 30 11.6999998092651 -5.19999980926514 11.3000001907349 -4.30000019073486 934 217 6 89.8000030517578 534 25 534 25
MaoKS-CX-2014-198 mixed 98.31017 29.56415 8.10000038146973 12.3000001907349 42 612.799987792969 21.3999996185303 -7.90000009536743 29.2999992370605 15.3000001907349 0.800000011920929 15.1000003814697 0.300000011920929 974 232 5 90.4000015258789 559 26 559 26
MaoKS-CX-2014-204 mixed 98.74905 29.71997 5.80000019073486 12.6000003814697 41.9000015258789 628.400024414062 19.1000003814697 -11 30.1000003814697 13.3000001907349 -3.5 13 -2.20000004768372 914 224 4 94.6999969482422 539 19 539 19
MaoKS-CX-2014-222 mixed 100.2448611 28.64525 5.80000019073486 12.8000001907349 44.2999992370605 583.700012207031 18.3999996185303 -10.6000003814697 29 13.1000003814697 -2.59999990463257 12.6999998092651 -1.5 1049 235 4 92.3000030517578 607 21 607 21
MaoKS-CX-2014-234 mixed 99.75702 28.98162 7.90000009536743 12.6000003814697 43 603.599975585938 20.8999996185303 -8.39999961853027 29.2999992370605 15.1999998092651 0.300000011920929 15 0.200000002980232 967 225 4 92.3000030517578 562 21 562 21
MaoKS-CX-2014-253 rot 99.0575 27.65932 12.5 10.6999998092651 43.2999992370605 547.599975585938 23.3999996185303 -1.29999995231628 24.7000007629395 19.2999992370605 5.90000009536743 18.8999996185303 5.69999980926514 1483 264 15 69.6999969482422 696 63 696 91
MaoKS-CX-2014-32 mixed 102.0293 31.99135 10.3999996185303 14.5 44.5999984741211 634.400024414062 25.7000007629395 -6.80000019073486 32.5 17 1.10000002384186 17.8999996185303 2.29999995231628 952 209 4 89.5999984741211 491 15 490 15
MaoKS-CX-2014-44 mixed 102.1624694 31.21655556 10.8000001907349 13 42.2999992370605 639 25.2000007629395 -5.5 30.7000007629395 17.2999992370605 1.20000004768372 18.2999992370605 2.59999990463257 936 222 2 93.6999969482422 509 12 491 12
MaoKS-CX-2014-67 mixed 102.7278889 30.7982 9.69999980926514 12.1999998092651 42 612.700012207031 23.7000007629395 -5.40000009536743 29.1000003814697 16 0.899999976158142 17.1000003814697 2 1090 248 6 90 593 22 564 22
MaoKS-CX-2014-99 mixed 101.5003806 29.71361944 7.69999980926514 13.8999996185303 45.5 616.799987792969 20.7000007629395 -9.80000019073486 30.5 15.3999996185303 -1.5 14.8999996185303 -0.100000001490116 1139 255 1 102.800003051758 679 8 679 8
pda2 mixed 102.91 34.176 4.5 12.3999996185303 37.9000015258789 713 20 -12.6999998092651 32.7000007629395 14.1000003814697 -5.59999990463257 13.1000003814697 -4.59999990463257 935 191 2 88.8000030517578 494 14 494 14
pda4 mixed 107.324 34.276 13.8999996185303 8.69999980926514 27.3999996185303 877.700012207031 30.7999992370605 -0.899999976158142 31.7000007629395 25.2000007629395 2.79999995231628 24.7999992370605 3.09999990463257 946 160 6 74.4000015258789 471 25 430 25
pro13 rot 103.293 25.368 16.3999996185303 11.1999998092651 46.4000015258789 471.600006103516 26.7000007629395 2.5 24.2000007629395 21.7000007629395 9 21.5 10.1999998092651 1381 280 15 88.8000030517578 772 47 772 47
pro14 mixed 99.578 29.138 8.60000038146973 12.3999996185303 41.9000015258789 617.200012207031 22 -7.5 29.5 15.8999996185303 -0.5 15.6999998092651 0.699999988079071 946 223 4 92.5999984741211 551 20 551 20
pro9 mixed 98.557 31.767 7.69999980926514 14.8000001907349 43.9000015258789 652.299987792969 22.7000007629395 -11.1000003814697 33.7999992370605 15.8999996185303 -1 15.1999998092651 -0.899999976158142 787 180 4 99.9000015258789 473 16 473 17
SS Ne 124.4666667 44.13333333 8.80000019073486 11.1999998092651 23.5 1342.09997558594 31.2000007629395 -16.5 47.7000007629395 26.3999996185303 -11.1999998092651 24.6000003814697 -8.5 765 260 2 125.699996948242 553 9 553 9
SYS Ne 131.25 47.06666667 6.69999980926514 10.8999996185303 21.7000007629395 1444.40002441406 30.7999992370605 -19.7000007629395 50.5 25.5 -14.8999996185303 23.3999996185303 -12.3000001907349 781 174 4 99.3000030517578 487 18 487 18
xls mixed 103.8333333 35.63333333 9.30000019073486 12.3999996185303 32.9000015258789 939.400024414062 28.1000003814697 -9.69999980926514 37.7999992370605 20.7000007629395 -3.90000009536743 20.6000003814697 -2.70000004768372 575 114 1 87.4000015258789 312 6 299 6
ZLP20-02 rot 102.2791472 28.80625556 13 11.5 42.7999992370605 564.5 25 -1.89999997615814 26.8999996185303 20.2999992370605 4.40000009536743 19.7000007629395 5.69999980926514 1433 336 5 100.400001525879 862 20 862 20
ZLP20-03 rot 101.2531028 25.84286111 17.3999996185303 11.3999996185303 45.7999992370605 458.299987792969 27.8999996185303 3.09999990463257 24.7999992370605 22.6000003814697 10.3000001907349 22.2999992370605 11.3999996185303 1165 240 12 86.0999984741211 651 40 651 40
ZLP20-04 rot 100.2423333 25.55144722 16.7999992370605 10.6000003814697 45.0999984741211 452.600006103516 26.7999992370605 3.29999995231628 23.5 21.8999996185303 9.80000019073486 21.7000007629395 10.8000001907349 1256 220 15 74.4000015258789 646 61 646 61
ZLP20-07 rot 99.34420833 27.13961111 13.8000001907349 11.1999998092651 44.5999984741211 538 24.6000003814697 -0.600000023841858 25.2000007629395 20.6000003814697 7.09999990463257 20.2000007629395 7.09999990463257 1427 233 16 65.4000015258789 621 71 621 102
ZLP20-08 rot 95.96082778 29.76238889 5.80000019073486 11.1000003814697 40.5999984741211 603.599975585938 18.7000007629395 -8.69999980926514 27.3999996185303 13.3999996185303 -2.70000004768372 12.8000001907349 -1.89999997615814 1043 224 8 86.8000030517578 580 31 580 31
ZLP20-09 mixed 98.88611111 28.466775 7.09999990463257 11.1000003814697 42.7000007629395 566.700012207031 19 -7 26 14.1999998092651 0.800000011920929 13.8000001907349 0.100000001490116 1018 208 10 74.4000015258789 504 43 504 45
ZLP20-10 mixed 97.17984167 29.31905278 4.5 11.8999996185303 41.7999992370605 620.5 17.5 -10.8999996185303 28.3999996185303 12.1999998092651 -2.59999990463257 11.6999998092651 -3.29999995231628 1083 240 10 84.5999984741211 601 39 601 40
ZLP20-15 rot 93.93111111 29.17615 10.8999996185303 12.6999998092651 45.7999992370605 565.200012207031 23.7000007629395 -4 27.7000007629395 18.1000003814697 2.79999995231628 17.5 3.59999990463257 861 184 2 94.5 488 11 488 11
ZLP20-16 rot 93.01297222 30.00454722 4.40000009536743 12.5 41 641.299987792969 18.5 -12.1000003814697 30.6000003814697 12.5 -4.09999990463257 11.8999996185303 -4 698 158 5 100.699996948242 426 16 426 17
ZLP20-17 rot 94.89555556 29.507925 9.69999980926514 11.1999998092651 41.5999984741211 586.200012207031 22.2000007629395 -4.59999990463257 26.7999992370605 16.8999996185303 1.20000004768372 16.3999996185303 2 1015 203 2 88.8000030517578 551 13 551 13
ZLP20-21 mixed 97.22922222 31.205525 7 14.1999998092651 42.5 674.5 21.8999996185303 -11.5 33.4000015258789 15.3000001907349 -1.70000004768372 14.6999998092651 -1.79999995231628 743 177 4 98.8000030517578 452 18 452 18
ZLP20-23 mixed 101.2234167 30.89185556 7.5 14.6999998092651 44.5999984741211 654.200012207031 21.7000007629395 -11.1999998092651 32.9000015258789 15.5 -2.5 15 -0.899999976158142 948 222 2 101.199996948242 547 9 547 9
ZLP20-24 mixed 101.9578889 30.01171389 8.39999961853027 12.6999998092651 42.2999992370605 628.5 21.8999996185303 -8.10000038146973 30 16.5 -1 15.8999996185303 0.400000005960464 1158 268 4 98.9000015258789 664 15 664 15
ZXX2020-HZ-SY mixed 107.088221 32.755226 13.5 8 28 793.900024414062 28.7999992370605 0.300000011920929 28.5 24.1000003814697 3.5 23.2999992370605 3.79999995231628 1310 242 9 78.0999984741211 661 35 648 35
