pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
MaoKS-CX-2014-44 mixed 102.1624694 31.21655556 12.5 13.1000003814697 43.2000007629395 608.599975585938 26.3999996185303 -4 30.3999996185303 18.3999996185303 3.20000004768372 19.3999996185303 4.5 743 166 3 90.5999984741211 376 13 364 13
MaoKS-CX-2014-67 mixed 102.7278889 30.7982 11.1000003814697 11.6999998092651 40.5999984741211 605.900024414062 24.3999996185303 -4.5 28.8999996185303 17.2000007629395 2.20000004768372 18.2000007629395 3.40000009536743 823 176 5 85.6999969482422 411 22 391 22
MaoKS-CX-2014-99 mixed 101.5003806 29.71361944 9 14.1999998092651 45.7000007629395 619.5 22.1000003814697 -9 31.1000003814697 16.5 -0.100000001490116 16 1.10000002384186 871 195 1 99.5999984741211 484 9 484 9
pda2 mixed 102.91 34.176 6.5 12.5 39.7000007629395 657.299987792969 21.1000003814697 -10.3999996185303 31.5 15.1999998092651 -3.20000004768372 14.3999996185303 -1.79999995231628 734 127 2 86.1999969482422 377 11 377 11
pda4 mixed 107.324 34.276 14.8999996185303 9.19999980926514 27.8999996185303 892.099975585938 31.1000003814697 -2 33.0999984741211 21.2000007629395 2.70000004768372 25.8999996185303 3.90000009536743 763 142 5 72.5 349 21 279 21
pro13 rot 103.293 25.368 17.7999992370605 11 45.2000007629395 475.399993896484 28.1000003814697 3.70000004768372 24.3999996185303 22.7999992370605 10.5 22.7000007629395 11.3000001907349 994 178 11 78.4000015258789 511 48 511 48
pro14 mixed 99.578 29.138 10.3000001907349 12.1000003814697 44.2999992370605 577.299987792969 23 -4.30000019073486 27.2999992370605 17 3.5 17 3.09999990463257 779 168 3 87.3000030517578 428 19 428 19
pro9 mixed 98.557 31.767 10.1999998092651 15.1000003814697 53.0999984741211 517.700012207031 24.2000007629395 -4.30000019073486 28.5 17.1000003814697 4.09999990463257 16.5 3.59999990463257 651 133 4 94.3000030517578 360 14 360 16
SS Ne 124.4666667 44.13333333 10.1999998092651 11.3999996185303 23.6000003814697 1404.30004882812 31.7999992370605 -16.6000003814697 48.4000015258789 27.6000003814697 -10.8999996185303 26.7999992370605 -7.69999980926514 582 209 3 123.699996948242 407 12 407 12
SYS Ne 131.25 47.06666667 9 10.6000003814697 22 1437.59997558594 31.8999996185303 -16.5 48.4000015258789 27.2000007629395 -12.3000001907349 26.2000007629395 -9.39999961853027 622 151 5 99.5999984741211 389 19 389 19
xls mixed 103.8333333 35.63333333 10.8000001907349 12.8999996185303 32.7999992370605 936.599975585938 28.8999996185303 -10.5 39.4000015258789 21.7999992370605 -3.29999995231628 21.7999992370605 -1.29999995231628 475 88 1 85 248 5 239 5
ZLP20-02 rot 102.2791472 28.80625556 14.3999996185303 10.8000001907349 40.2000007629395 565.599975585938 26 -0.899999976158142 26.8999996185303 21.5 5.80000019073486 21 7 1058 225 5 94.5999984741211 592 19 592 19
ZLP20-03 rot 101.2531028 25.84286111 18.6000003814697 12.1000003814697 48.4000015258789 452.5 28.7999992370605 3.70000004768372 25.1000003814697 23.3999996185303 11.5 23.3999996185303 12.3999996185303 845 149 10 75.3000030517578 423 45 423 45
ZLP20-04 rot 100.2423333 25.55144722 18.1000003814697 11.3000001907349 46.7000007629395 444.600006103516 28.1000003814697 4 24.1000003814697 22.7999992370605 11.6000003814697 22.7999992370605 12 924 152 13 63 420 69 420 70
ZLP20-07 rot 99.34420833 27.13961111 15.1999998092651 10.6999998092651 42.5999984741211 524.099975585938 25.8999996185303 0.800000011920929 25.1000003814697 20.7999992370605 8.60000038146973 21.2000007629395 8.5 1046 162 12 58.2999992370605 419 65 413 112
ZLP20-08 rot 95.96082778 29.76238889 7.5 9.89999961853027 37.4000015258789 578.099975585938 20 -6.59999990463257 26.6000003814697 14.6999998092651 2 14.3999996185303 0.400000005960464 939 196 6 90.5999984741211 521 25 521 27
ZLP20-09 mixed 98.88611111 28.466775 8.80000019073486 10.5 43.9000015258789 529.799987792969 20.1000003814697 -3.70000004768372 23.7999992370605 14.8000001907349 3 15 2.40000009536743 783 150 8 68.0999984741211 367 39 365 45
ZLP20-10 mixed 97.17984167 29.31905278 6.5 10.8000001907349 42.4000015258789 560.599975585938 18.5 -7 25.5 13.3000001907349 1.20000004768372 13.1000003814697 -0.300000011920929 933 194 7 83.3000030517578 499 33 499 38
ZLP20-15 rot 93.93111111 29.17615 12.6000003814697 11.8000001907349 46 515.700012207031 24.5 -1.20000004768372 25.7000007629395 18.7000007629395 5.09999990463257 18.7000007629395 6 789 166 2 97.9000015258789 458 10 446 10
ZLP20-16 rot 93.01297222 30.00454722 5.90000009536743 12.6000003814697 42.5999984741211 640.200012207031 19.5 -10.1000003814697 29.6000003814697 14 -1.60000002384186 13.5 -2.20000004768372 685 160 4 104.099998474121 421 13 421 15
ZLP20-17 rot 94.89555556 29.507925 11.3000001907349 10 39.5999984741211 552.5 22.7999992370605 -2.40000009536743 25.2000007629395 17.8999996185303 5.30000019073486 17.7000007629395 4.19999980926514 913 182 2 92.9000015258789 498 13 498 13
ZLP20-21 mixed 97.22922222 31.205525 9.30000019073486 14.1999998092651 49.7000007629395 551.299987792969 23.1000003814697 -5.5 28.6000003814697 16.6000003814697 2.70000004768372 16 2.29999995231628 650 144 3 96.5 373 14 373 15
ZLP20-23 mixed 101.2234167 30.89185556 9.10000038146973 15.5 47.5 617.099975585938 23.1000003814697 -9.5 32.5999984741211 16.5 1.29999995231628 16 0.899999976158142 762 174 2 99 420 10 420 11
ZLP20-24 mixed 101.9578889 30.01171389 9.69999980926514 12.6999998092651 41.9000015258789 624.400024414062 23.1000003814697 -7.09999990463257 30.2000007629395 17.6000003814697 0.5 17 1.79999995231628 879 200 4 95.5999984741211 468 15 468 15
ZXX2020-HZ-SY mixed 107.088221 32.755226 14.6999998092651 7.59999990463257 26 795.700012207031 28.8999996185303 -0.200000002980232 29.1000003814697 24.8999996185303 3.70000004768372 24.2999992370605 4.80000019073486 1038 186 8 73.9000015258789 490 31 440 31
