pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
LiuJQ-MZL-2013-270 Ne 126.8848333 42.62916667 9.10000038146973 12.1000003814697 26.2999992370605 1301 29.8999996185303 -16 45.9000015258789 25.6000003814697 -9.89999961853027 24.5 -7.40000009536743 806 216 10 101.300003051758 509 34 509 34
LiuJQ-MZL-2013-282 Ne 128.9276111 42.48758333 8.80000019073486 11.6000003814697 28.3999996185303 1158.90002441406 28 -12.6999998092651 40.7000007629395 23.5 -7.19999980926514 22.7000007629395 -5.5 696 167 5 100.300003051758 438 22 438 22
LiuJQ-MZL-2013-298 Ne 129.0338889 43.90666667 8.10000038146973 11.1000003814697 25.7000007629395 1274.09997558594 28.5 -14.8000001907349 43.2999992370605 24.2000007629395 -9.80000019073486 23.2999992370605 -7.80000019073486 618 149 3 103.300003051758 397 14 397 14
LiuJQ-MZL-2013-313 Ne 129.7575 46.71594444 8 11.1999998092651 23.3999996185303 1427.80004882812 30.2000007629395 -17.7999992370605 48 25.8999996185303 -13 25 -10 654 165 4 106.300003051758 433 19 433 19
LiuJQ-MZL-2013-327 Ne 127.1319444 45.38769444 8.89999961853027 11.5 23.7000007629395 1427.19995117188 30.8999996185303 -17.3999996185303 48.2999992370605 26.6000003814697 -11.8000001907349 25.7999992370605 -9.10000038146973 616 179 3 113.199996948242 419 15 419 15
LiuJQ-MZL-2013-338 Ne 126.7770833 48.75094444 5.5 12.3999996185303 23.3999996185303 1559.19995117188 29.6000003814697 -23.2000007629395 52.7999992370605 24.8999996185303 -17.2999992370605 24 -14.5 591 151 5 106.800003051758 382 17 382 17
LiuJQ-MZL-2013-342 Ne 127.6398333 49.46366667 5.69999980926514 12.8000001907349 24.2000007629395 1549.30004882812 30.7000007629395 -22.3999996185303 53.0999984741211 25.2999992370605 -12.1000003814697 24.1000003814697 -13.8999996185303 603 140 5 97.5 366 22 366 22
LiuJQ-MZL-2013-349A Ne 127.4135 50.16175 6.19999980926514 11.8000001907349 23.2000007629395 1502.69995117188 30.6000003814697 -20.2999992370605 50.9000015258789 25.5 -10.8999996185303 24.2000007629395 -12.6999998092651 619 145 6 97.0999984741211 374 25 374 25
LiuJQ-MZL-2013-357 Ne 126.5409722 49.518 4.19999980926514 12.6999998092651 25 1473.5 28.5 -22.3999996185303 50.9000015258789 23.3999996185303 -16.1000003814697 22.1000003814697 -14 633 155 6 104.099998474121 401 20 401 20
LiuJQ-MZL-2013-361 Ne 124.1177778 50.43052778 4.59999990463257 14.3999996185303 27.1000003814697 1497.40002441406 29.7999992370605 -23.5 53.2999992370605 24 -16.2000007629395 22.6000003814697 -14.1999998092651 616 164 3 115.300003051758 416 13 416 13
LiuJQ-MZL-2013-398 Ne 118.1725556 42.10461111 9.5 13.3000001907349 30.8999996185303 1217 29.7999992370605 -13.1999998092651 43 24.7000007629395 -6.90000009536743 23.8999996185303 -5.59999990463257 521 177 1 129.800003051758 387 6 387 6
LiuJQ-MZL-2013-422 mixed 111.7 40.93136111 8.30000019073486 13.5 30.8999996185303 1207 29.2000007629395 -14.3999996185303 43.5999984741211 23.5 -8.10000038146973 22.5 -6.90000009536743 313 94 2 118.300003051758 215 6 215 6
LiuJQ-MZL-2013-425 mixed 105.9248056 38.74583333 8.60000038146973 11.1999998092651 28.2999992370605 1070.69995117188 28.2999992370605 -11.3000001907349 39.5999984741211 21 -5.59999990463257 21.3999996185303 -4.90000009536743 267 68 1 97 164 4 155 4
LiuJQ-QTP-2013-102 rot 92.93527778 29.03555556 7.69999980926514 13.1000003814697 45.5 594.099975585938 19.7000007629395 -9.10000038146973 28.7999992370605 14.6999998092651 -1.10000002384186 14.5 0 464 146 1 120 318 5 318 5
LiuJQ-QTP-2013-196 rot 92.58152778 28.59327778 6.80000019073486 15.6999998092651 49.2999992370605 599 20.1000003814697 -11.8000001907349 31.8999996185303 13.8000001907349 -1.89999997615814 13.6999998092651 -0.899999976158142 379 123 1 120.699996948242 264 5 264 5
LiuJQ-QTP-2013-210 rot 97.47755556 28.78761111 10.3999996185303 10 40.4000015258789 534.900024414062 21.2999992370605 -3.40000009536743 24.7000007629395 16.3999996185303 4.90000009536743 16.2999992370605 3.5 1208 234 10 84.4000015258789 676 39 676 53
LJ rot 100.3666667 27.41666667 10.1999998092651 11.1999998092651 43.5 539.200012207031 20.3999996185303 -5.40000009536743 25.7999992370605 16.2000007629395 3 16.1000003814697 3 855 149 9 71.5 422 40 422 46
LZQ-106 rot 102.3541667 27.69965 14.1999998092651 11 42.0999984741211 527.299987792969 24.7000007629395 -1.29999995231628 26 20.3999996185303 5.90000009536743 19.8999996185303 7 981 207 7 91.6999969482422 539 24 539 24
LZQ-117 rot 101.2521667 27.96751667 13.6000003814697 12.1999998092651 44.4000015258789 538.900024414062 24.5 -2.90000009536743 27.3999996185303 19.5 5.19999980926514 19.3999996185303 6.19999980926514 919 189 6 88.4000015258789 496 24 496 24
LZQ-81 rot 104.1082 26.73855 13.5 10 40.5 535.900024414062 24 -0.600000023841858 24.6000003814697 19.8999996185303 5.40000009536743 19.2999992370605 6.19999980926514 1029 224 10 84.6999969482422 524 36 524 36
LZQ-98 rot 102.8304167 27.15027778 13.6000003814697 10 41.5 511.600006103516 23.3999996185303 -0.699999988079071 24.1000003814697 19.6000003814697 5.69999980926514 19.1000003814697 6.59999990463257 991 213 9 88.0999984741211 526 31 526 31
MaoKS-CX-2014-120 rot 101.75279 27.56695 12.6000003814697 11.1999998092651 43.0999984741211 517.799987792969 23 -2.90000009536743 25.8999996185303 18.5 4.5 18.2000007629395 5.5 957 202 5 89.5999984741211 518 23 518 23
MaoKS-CX-2014-188 rot 96.6905 29.83564 5 12.3999996185303 40.2999992370605 630.5 18.2000007629395 -12.5 30.7000007629395 12.1000003814697 -2.09999990463257 12.1000003814697 -3.20000004768372 795 166 5 91.3000030517578 459 21 459 21
MaoKS-CX-2014-198 mixed 98.31017 29.56415 9.30000019073486 11.8999996185303 43.2999992370605 568.700012207031 21.3999996185303 -6.19999980926514 27.6000003814697 15.6999998092651 2.40000009536743 15.6999998092651 1.89999997615814 834 172 4 89.5 482 21 482 22
MaoKS-CX-2014-204 mixed 98.74905 29.71997 7 12.3999996185303 44.2999992370605 580.200012207031 19.1000003814697 -8.89999961853027 28 13.6000003814697 -1.60000002384186 13.6000003814697 -0.5 800 170 3 92.8000030517578 472 16 472 16
MaoKS-CX-2014-222 mixed 100.2448611 28.64525 6.90000009536743 12.6000003814697 45.0999984741211 569 18.1000003814697 -9.89999961853027 28 13.3999996185303 -1.70000004768372 13.1999998092651 -0.5 827 161 3 88.5 464 20 464 20
MaoKS-CX-2014-234 mixed 99.75702 28.98162 9 12.5 44.5999984741211 576.299987792969 20.7999992370605 -7.19999980926514 28 15.5 1.79999995231628 15.3999996185303 1.5 791 163 3 89.5999984741211 454 19 454 20
MaoKS-CX-2014-253 rot 99.0575 27.65932 13.3000001907349 10.5 42.5999984741211 539 23.7000007629395 -0.899999976158142 24.6000003814697 19.6000003814697 6.59999990463257 19.2999992370605 6.30000019073486 1043 171 14 63.2999992370605 487 56 487 93
MaoKS-CX-2014-32 mixed 102.0293 31.99135 11.8000001907349 15 47.4000015258789 573.299987792969 26.3999996185303 -5.30000019073486 31.7000007629395 18.8999996185303 3 18.2999992370605 4.09999990463257 784 154 4 85.9000015258789 380 16 380 16
MaoKS-CX-2014-44 mixed 102.1624694 31.21655556 11.8999996185303 13.1000003814697 42.5999984741211 617.099975585938 25.7999992370605 -4.80000019073486 30.6000003814697 17.6000003814697 2.40000009536743 18.7999992370605 3.59999990463257 748 155 2 88.3000030517578 366 12 361 12
MaoKS-CX-2014-67 mixed 102.7278889 30.7982 10.6000003814697 11.5 39.7999992370605 614.299987792969 24.1000003814697 -4.90000009536743 29 16.2999992370605 1.79999995231628 17.7000007629395 2.59999990463257 834 157 6 82.3000030517578 395 23 383 23
MaoKS-CX-2014-99 mixed 101.5003806 29.71361944 8.5 14.1000003814697 45.0999984741211 621 21.3999996185303 -9.89999961853027 31.2999992370605 15.8999996185303 -0.800000011920929 15.3000001907349 0.300000011920929 878 186 1 98.5999984741211 481 8 481 8
pda2 mixed 102.91 34.176 5.69999980926514 12.3999996185303 39 672.900024414062 20.6000003814697 -11.1999998092651 31.7999992370605 14.5 -3.90000009536743 13.6000003814697 -3 737 137 2 86.6999969482422 389 12 377 12
pda4 mixed 107.324 34.276 14.5 9 27.7999992370605 894.599975585938 30.6000003814697 -2 32.5999984741211 25.8999996185303 2.90000009536743 25.5 3.40000009536743 749 158 5 76.9000015258789 370 21 270 21
pro13 rot 103.293 25.368 17.2000007629395 11 44.2999992370605 476.200012207031 27.6000003814697 2.79999995231628 24.7999992370605 22 9.60000038146973 21.8999996185303 10.5 959 195 12 78.6999969482422 500 49 443 49
pro14 mixed 99.578 29.138 9.69999980926514 12.3000001907349 43.7999992370605 586.700012207031 21.7999992370605 -6.19999980926514 28 16.2000007629395 2.29999995231628 16.1000003814697 2 782 163 3 90.0999984741211 451 18 451 18
pro9 mixed 98.557 31.767 9.39999961853027 15.3999996185303 51 542.099975585938 23.2999992370605 -6.90000009536743 30.2000007629395 16.2000007629395 2.09999990463257 15.6999998092651 2.20000004768372 651 139 4 94.8000030517578 364 14 364 15
SS Ne 124.4666667 44.13333333 10.1000003814697 11.5 24.1000003814697 1392.09997558594 32 -15.8000001907349 47.7999992370605 27.3999996185303 -10 26.6000003814697 -7.5 585 212 2 131.399993896484 431 9 431 9
SYS Ne 131.25 47.06666667 8.80000019073486 10.8999996185303 22.7999992370605 1430 31.5 -16.2999992370605 47.7999992370605 26.7999992370605 -12 25.7999992370605 -9.19999980926514 617 157 4 102.5 399 19 399 19
xls mixed 103.8333333 35.63333333 10.3000001907349 13 32.7000007629395 942.099975585938 28.6000003814697 -11 39.5999984741211 21.3999996185303 -3.40000009536743 21.2999992370605 -2 454 99 1 88.3000030517578 253 5 227 5
ZLP20-02 rot 102.2791472 28.80625556 13.8999996185303 10.8000001907349 39.5999984741211 566.200012207031 25.7999992370605 -1.39999997615814 27.2000007629395 21 5.40000009536743 20.2999992370605 6.30000019073486 1038 211 5 92.8000030517578 563 19 563 19
ZLP20-03 rot 101.2531028 25.84286111 18.2999992370605 10.8999996185303 43 467.5 28.8999996185303 3.5 25.3999996185303 22.8999996185303 10.8000001907349 23.1000003814697 11.6999998092651 846 182 10 80.5 442 45 366 45
ZLP20-04 rot 100.2423333 25.55144722 17.7000007629395 10.8000001907349 43.7000007629395 458.399993896484 28.2000007629395 3.40000009536743 24.7999992370605 22.2000007629395 11.1000003814697 22.3999996185303 11.3000001907349 904 166 12 68.9000015258789 439 66 358 66
ZLP20-07 rot 99.34420833 27.13961111 14.6999998092651 10.8999996185303 42.9000015258789 531.299987792969 25 -0.400000005960464 25.3999996185303 20.7999992370605 7.90000009536743 20.6000003814697 7.69999980926514 997 152 15 58 430 61 430 107
ZLP20-08 rot 95.96082778 29.76238889 6.69999980926514 10.5 36.5999984741211 614.900024414062 19.2999992370605 -9.5 28.7999992370605 13.8000001907349 0 13.6999998092651 -1.29999995231628 881 183 6 91.3000030517578 504 25 504 26
ZLP20-09 mixed 98.88611111 28.466775 8.10000038146973 10.8000001907349 43.2000007629395 543.599975585938 19 -5.90000009536743 24.8999996185303 14.3000001907349 2 14.1999998092651 1.20000004768372 784 146 9 70.6999969482422 392 38 392 42
ZLP20-10 mixed 97.17984167 29.31905278 5.69999980926514 11.3999996185303 40.2000007629395 599.299987792969 17.7000007629395 -10.5 28.2000007629395 12.5 -0.800000011920929 12.3999996185303 -2.09999990463257 888 175 8 84.8000030517578 496 32 496 35
ZLP20-15 rot 93.93111111 29.17615 12 12 46 527.5 23.7000007629395 -2.5 26.2000007629395 18.2000007629395 4.19999980926514 18 5 748 179 2 99.9000015258789 442 9 442 9
ZLP20-16 rot 93.01297222 30.00454722 5.19999980926514 12.6999998092651 42 657.599975585938 18.2000007629395 -12.1000003814697 30.2999992370605 12.8999996185303 -3.5 12.8000001907349 -3.40000009536743 663 167 4 106.199996948242 417 14 417 14
ZLP20-17 rot 94.89555556 29.507925 10.6000003814697 10.5 38.5 581.099975585938 22.3999996185303 -4.90000009536743 27.2999992370605 17 1.29999995231628 17 2.79999995231628 866 185 2 93.9000015258789 489 12 489 12
ZLP20-21 mixed 97.22922222 31.205525 8.39999961853027 14.6999998092651 47.7000007629395 594.200012207031 22.1000003814697 -8.60000038146973 30.7000007629395 15.6000003814697 0.400000005960464 15.1999998092651 0.5 634 131 3 96.1999969482422 366 13 366 14
ZLP20-23 mixed 101.2234167 30.89185556 8.5 15.5 46.7000007629395 620.299987792969 22.5 -10.8000001907349 33.2999992370605 15.8000001907349 0.100000001490116 15.3000001907349 0.100000001490116 771 169 2 97.8000030517578 420 9 420 9
ZLP20-24 mixed 101.9578889 30.01171389 9.19999980926514 12.5 41.2000007629395 630.200012207031 22.6000003814697 -7.80000019073486 30.3999996185303 17.1000003814697 -0.100000001490116 16.3999996185303 0.899999976158142 883 183 4 93.5999984741211 458 15 458 15
ZXX2020-HZ-SY mixed 107.088221 32.755226 14.1999998092651 7.40000009536743 25.5 797.599975585938 28.7000007629395 -0.200000002980232 28.8999996185303 24.7999992370605 4 23.8999996185303 4.30000019073486 1039 198 8 74.9000015258789 510 34 439 34
