pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
BSS Ne 127.9166667 43.96666667 6.30000019073486 11.3999996185303 25 1307.59997558594 27.2000007629395 -18.5 45.7000007629395 22.6000003814697 -12.5 21.8999996185303 -10.1999998092651 708 180 4 103.099998474121 456 17 456 17
GDS mixed 111.9166667 38.45 9.39999961853027 14.8999996185303 34.2000007629395 1096.40002441406 29 -14.5 43.5 23 -6.40000009536743 22.2000007629395 -4.90000009536743 461 127 2 107.800003051758 300 9 300 9
hanguo Ne 128.4 37.1 13.6000003814697 10.8999996185303 29.3999996185303 989.799987792969 31.1000003814697 -6 37.0999984741211 26.7999992370605 1.5 25.2999992370605 0.899999976158142 1431 324 26 79.0999984741211 779 112 713 115
HH Ne 127.8666667 50.4 5.09999990463257 12.1000003814697 21.7000007629395 1661.90002441406 30.8999996185303 -24.7999992370605 55.7000007629395 25.6000003814697 -13.8999996185303 24.6000003814697 -16.5 642 159 6 103.400001525879 419 21 419 23
HM Ne 127.1 52.2 3.5 13.3000001907349 23.7000007629395 1641.80004882812 30.3999996185303 -25.8999996185303 56.2999992370605 24.6000003814697 -19.6000003814697 23.2000007629395 -17.2999992370605 600 145 4 103.800003051758 395 16 395 16
hybrid03 mixed 103.63 32.53 7 11.5 37.9000015258789 669.200012207031 21.3999996185303 -9 30.3999996185303 13.6000003814697 -2.20000004768372 14.8999996185303 -1.79999995231628 801 143 5 75.8000030517578 370 21 348 21
hybrid13-15 mixed 100.26 28.68 5.40000009536743 12.6000003814697 44.5 585.599975585938 17.2000007629395 -11.1000003814697 28.2999992370605 12.1999998092651 -1.79999995231628 12.1000003814697 -2 790 174 3 90.0999984741211 447 19 447 19
JSZ Ne 127.3166667 43.25 8.10000038146973 11.6000003814697 24.5 1349.40002441406 29 -18.3999996185303 47.4000015258789 24.6000003814697 -12.1999998092651 23.8999996185303 -9.5 728 186 6 100.900001525879 461 23 461 23
KMC rot 103.3833333 25.46666667 16.7999992370605 11.1000003814697 43.9000015258789 498.5 27.7999992370605 2.59999990463257 25.2000007629395 22.1000003814697 9.39999961853027 22 10 914 176 11 82.5 488 42 429 42
LHS Ne 124.8166667 44.78333333 8.69999980926514 11.6999998092651 23.5 1463.30004882812 31 -19 50 26.3999996185303 -13 25.7999992370605 -10 547 176 2 119.5 387 9 387 9
LiuJQ-MZL-2013-042+43 mixed 110.2974333 31.471 9 8 27.8999996185303 771.5 22.5 -6.09999990463257 28.6000003814697 16.8999996185303 -1.29999995231628 18.2999992370605 -0.699999988079071 1297 205 20 63.2000007629395 568 76 568 76
LiuJQ-MZL-2013-082 mixed 111.8500556 33.94915 16.2000007629395 11.1000003814697 31.8999996185303 904.400024414062 32.2999992370605 -2.59999990463257 34.9000015258789 28 3.59999990463257 27.2000007629395 4.59999990463257 757 142 7 70.6999969482422 353 29 353 29
LiuJQ-MZL-2013-099 mixed 110.9376 35.92536667 11 11.8999996185303 32.2999992370605 966.5 28.3999996185303 -8.30000019073486 36.7000007629395 23.6000003814697 -2.09999990463257 22.7000007629395 -1.20000004768372 561 119 4 84.4000015258789 306 13 306 13
LiuJQ-MZL-2013-115 mixed 112.0744 38.85555 5.5 13.6999998092651 33.4000015258789 1056.30004882812 24.1000003814697 -17 41.0999984741211 18.7999992370605 -9.19999980926514 18 -8.10000038146973 514 148 2 109.400001525879 338 11 338 11
LiuJQ-MZL-2013-117 mixed 111.2848333 38.21626667 7.59999990463257 13.5 32.7000007629395 1070.90002441406 26.2999992370605 -15.1000003814697 41.4000015258789 21 -7.59999990463257 20.2000007629395 -6.40000009536743 510 133 4 99.3000030517578 313 13 313 13
